policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
201980,FL,NASSAU COUNTY,235696.5,235696.5,235696.5,235696.5,235696.5,353171.31,0,0,0,0,30.63338,-81.35389,Residential,Wood,1
351505,FL,NASSAU COUNTY,18000,18000,18000,18000,18000,16830,0,530,0,0,30.653568,-81.339318,Residential,Wood,1
798806,FL,NASSAU COUNTY,1772073.8,1772073.8,1772073.8,1772073.8,1772073.8,1768133.71,0,0,0,0,30.65118,-81.33969,Residential,Masonry,1
153633,FL,NASSAU COUNTY,95922,95922,95922,95922,95922,150073.32,0,0,0,0,30.65118,-81.33969,Residential,Wood,1
683653,FL,NASSAU COUNTY,20763,20763,20763,20763,20763,20966.31,0,0,0,0,30.65118,-81.33969,Residential,Wood,1
375263,FL,NASSAU COUNTY,0,16560000,0,0,16560000,20610000,0,397691,0,0,30.639568,-81.332382,Commercial,Reinforced Concrete,1
912933,FL,NASSAU COUNTY,0,582759.1,0,0,582759.1,1020390.33,0,0,0,0,30.59391,-81.539909,Residential,Masonry,3
935133,FL,NASSAU COUNTY,0,2233.53,0,0,2233.53,2937.36,0,0,0,0,30.59391,-81.539909,Residential,Wood,3
219959,FL,NASSAU COUNTY,0,196396.18,0,0,196396.18,190325.73,0,0,0,0,30.59391,-81.539909,Residential,Wood,3
793503,FL,NASSAU COUNTY,0,21500.33,0,0,21500.33,19687.96,0,0,0,0,30.6119,-81.355986,Residential,Wood,3
350323,FL,NASSAU COUNTY,0,73091.86,0,0,73091.86,110035.31,0,0,0,0,30.596535,-81.536837,Residential,Wood,1
505178,FL,NASSAU COUNTY,0,86863.23,0,0,86863.23,123807.2,0,0,0,0,30.596535,-81.536837,Residential,Wood,1
308688,FL,NASSAU COUNTY,0,796133.02,0,0,796133.02,838972.3,0,0,0,0,30.66665,-81.35235,Residential,Masonry,1
377759,FL,NASSAU COUNTY,0,298522.2,0,0,298522.2,227585.86,0,0,0,0,30.657653,-81.363331,Residential,Wood,1
882331,FL,NASSAU COUNTY,0,23118.63,0,0,23118.63,23505.92,0,0,0,0,30.65838,-81.36358,Residential,Wood,1
727602,FL,NASSAU COUNTY,0,63307.91,0,0,63307.91,78862,0,0,0,0,30.617165,-81.361609,Residential,Wood,1
313226,FL,NASSAU COUNTY,0,285728.39,0,0,285728.39,288837.12,0,0,0,0,30.617873,-81.357793,Residential,Wood,1
337027,FL,NASSAU COUNTY,0,9016.27,0,0,9016.27,9035.12,0,0,0,0,30.663733,-81.353931,Residential,Wood,3
639251,FL,NASSAU COUNTY,0,80915.23,0,0,80915.23,98213.9,0,0,0,0,30.67023,-81.353628,Residential,Wood,3
132563,FL,NASSAU COUNTY,0,28898.3,0,0,28898.3,36003.03,0,0,0,0,30.61935,-81.365965,Residential,Wood,1
197782,FL,NASSAU COUNTY,0,1505731.39,0,0,1505731.39,2197371.6,0,0,0,0,30.610081,-81.336259,Residential,Masonry,1
709787,FL,NASSAU COUNTY,0,53078.59,0,0,53078.59,62305.99,0,0,0,0,30.610081,-81.336259,Residential,Wood,1
655065,FL,NASSAU COUNTY,0,162952.72,0,0,162952.72,185883.33,0,0,0,0,30.67033,-81.36572,Residential,Wood,3
176778,FL,NASSAU COUNTY,0,2261239.55,0,0,2261239.55,1825782.63,0,0,0,0,30.671313,-81.363905,Commercial,Reinforced Masonry,1
559179,FL,NASSAU COUNTY,0,1363101.75,0,0,1363101.75,1619363.87,0,0,0,0,30.65501,-81.35117,Residential,Masonry,1
698071,FL,NASSAU COUNTY,0,295716.53,0,0,295716.53,237758.31,0,0,0,0,30.665535,-81.33205,Residential,Wood,3
632950,FL,NASSAU COUNTY,0,392231.23,0,0,392231.23,333336.66,0,0,0,0,30.63862,-81.33702,Residential,Masonry,3
377230,FL,NASSAU COUNTY,0,192917.17,0,0,192917.17,238213.12,0,0,0,0,30.66665,-81.35235,Residential,Wood,1
672338,FL,NASSAU COUNTY,0,168339.59,0,0,168339.59,269983.03,0,0,0,0,30.63833,-81.33563,Residential,Wood,1
922833,FL,NASSAU COUNTY,0,316029.52,0,0,316029.52,337216.13,0,0,0,0,30.617873,-81.357793,Residential,Wood,1
938580,FL,NASSAU COUNTY,0,151505.63,0,0,151505.63,185310.32,0,0,0,0,30.67069,-81.358395,Residential,Wood,3
363552,FL,NASSAU COUNTY,0,280565.98,0,0,280565.98,329505.66,0,0,0,0,30.65838,-81.36358,Residential,Wood,1
561601,FL,NASSAU COUNTY,0,360128.2,0,0,360128.2,792672.06,0,0,0,0,30.671312,-81.36392,Residential,Masonry,1
583739,FL,NASSAU COUNTY,0,323000,0,323000,323000,506735.07,0,9720,0,0,30.626793,-81.385837,Residential,Wood,1
601327,FL,COLUMBIA COUNTY,212850,212850,212850,212850,212850,330133.88,0,0,0,0,29.925,-82.7109,Residential,Wood,1
302578,FL,COLUMBIA COUNTY,135000,135000,135000,135000,135000,150719.13,0,0,0,0,29.9238,-82.71113,Residential,Wood,1
756585,FL,COLUMBIA COUNTY,93283,93283,93283,93283,93283,100713.17,0,0,0,0,29.90333,-82.63363,Residential,Wood,1
627591,FL,COLUMBIA COUNTY,6300,6300,6300,6300,6300,9566.32,0,0,0,0,29.919139,-82.639236,Residential,Wood,1
663563,FL,COLUMBIA COUNTY,1238307.1,1238307.1,0,0,1238307.1,1317531.31,0,0,0,0,29.9301,-82.7088,Residential,Masonry,3
108959,FL,COLUMBIA COUNTY,0,113170.33,0,0,113170.33,136068.22,0,0,0,0,30.031315,-82.70631,Residential,Wood,3
951069,FL,COLUMBIA COUNTY,0,398333.66,0,0,398333.66,333656.21,0,0,0,0,29.92133,-82.71311,Residential,Masonry,1
390631,FL,BAKER COUNTY,0,910.22,0,0,910.22,1336.55,0,0,0,0,30.265605,-82.16215,Residential,Wood,3
333968,FL,BAKER COUNTY,0,3195.33,0,0,3195.33,3551.39,0,0,0,0,30.27125,-82.160875,Residential,Wood,3
333688,FL,CLAY COUNTY,0,172157.99,0,0,172157.99,171582.99,0,0,0,0,29.980308,-81.658165,Residential,Wood,1
168578,FL,CLAY COUNTY,935000,935000,935000,935000,935000,750523.67,0,0,0,0,30.0517,-81.82975,Residential,Masonry,1
293375,FL,CLAY COUNTY,76500,76500,76500,76500,76500,121368.78,0,0,0,0,30.0517,-81.82975,Residential,Wood,1
902110,FL,CLAY COUNTY,76500,76500,76500,76500,76500,93517.28,0,0,0,0,30.0517,-81.82975,Residential,Wood,1
279816,FL,CLAY COUNTY,331726.3,331726.3,0,0,331726.3,630896.11,0,0,0,0,29.98839,-81.70777,Residential,Masonry,1
993565,FL,CLAY COUNTY,0,11767.98,0,0,11767.98,13137.95,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
930535,FL,CLAY COUNTY,0,15981.99,0,0,15981.99,25300.89,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
833632,FL,CLAY COUNTY,0,35302.09,0,0,35302.09,37059.67,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
292887,FL,CLAY COUNTY,0,26396.15,0,0,26396.15,28938.78,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
655128,FL,CLAY COUNTY,0,7536.5,0,0,7536.5,10216,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
163038,FL,CLAY COUNTY,0,13198.07,0,0,13198.07,16695.56,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
163057,FL,CLAY COUNTY,0,29310.75,0,0,29310.75,25890.52,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
327730,FL,CLAY COUNTY,0,13198.07,0,0,13198.07,11239.53,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
218187,FL,CLAY COUNTY,0,25780.36,0,0,25780.36,35155,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
697530,FL,CLAY COUNTY,0,9806.65,0,0,9806.65,16990.72,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
619053,FL,CLAY COUNTY,0,15992.1,0,0,15992.1,23331.62,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
331306,FL,CLAY COUNTY,0,9806.65,0,0,9806.65,7026.15,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
256801,FL,CLAY COUNTY,0,13198.07,0,0,13198.07,22117.33,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
571398,FL,CLAY COUNTY,0,303832.33,0,0,303832.33,250185.31,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
239669,FL,CLAY COUNTY,0,13198.07,0,0,13198.07,13200.19,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
530369,FL,CLAY COUNTY,0,38252.01,0,0,38252.01,36139.79,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
938187,FL,CLAY COUNTY,0,9806.65,0,0,9806.65,13926.22,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
571059,FL,CLAY COUNTY,0,9190.86,0,0,9190.86,13678.33,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
370539,FL,CLAY COUNTY,0,68931.35,0,0,68931.35,85159.98,0,0,0,0,29.993125,-81.67732,Residential,Wood,3
791036,FL,CLAY COUNTY,0,68931.35,0,0,68931.35,99578.92,0,0,0,0,29.993125,-81.67732,Residential,Wood,3
563971,FL,CLAY COUNTY,0,27572.58,0,0,27572.58,30033.98,0,0,0,0,29.993125,-81.67732,Residential,Wood,3
823903,FL,CLAY COUNTY,0,13786.29,0,0,13786.29,22316.32,0,0,0,0,29.993125,-81.67732,Residential,Wood,3
812503,FL,CLAY COUNTY,0,9190.86,0,0,9190.86,10530.08,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
597719,FL,CLAY COUNTY,0,102937.63,0,0,102937.63,93857.02,0,0,0,0,29.995916,-81.689039,Residential,Wood,1
716513,FL,CLAY COUNTY,0,19605.93,0,0,19605.93,18379.62,0,0,0,0,30.003622,-81.683899,Residential,Wood,3
378286,FL,CLAY COUNTY,0,13198.07,0,0,13198.07,16161.17,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
698982,FL,CLAY COUNTY,0,9806.65,0,0,9806.65,12391.68,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
623550,FL,CLAY COUNTY,0,9806.65,0,0,9806.65,13533.17,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
666076,FL,CLAY COUNTY,0,11763.3,0,0,11763.3,11058.82,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
373135,FL,CLAY COUNTY,0,7619.22,0,0,7619.22,6303.92,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
572929,FL,CLAY COUNTY,0,13198.07,0,0,13198.07,18039.83,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
630205,FL,CLAY COUNTY,0,6333.6,0,0,6333.6,8588.09,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
295930,FL,CLAY COUNTY,0,6617.32,0,0,6617.32,5823.75,0,0,0,0,30.0156,-81.70065,Residential,Wood,3
823003,FL,CLAY COUNTY,0,9806.65,0,0,9806.65,9970.77,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
230536,FL,CLAY COUNTY,0,8712.93,0,0,8712.93,10813.93,0,0,0,0,30.003385,-81.683762,Residential,Wood,3
936132,FL,CLAY COUNTY,0,301000.66,0,0,301000.66,321265.52,0,0,0,0,30.00321,-81.683,Residential,Wood,3
723639,FL,CLAY COUNTY,0,57332.87,0,0,57332.87,86663.06,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
119986,FL,CLAY COUNTY,0,18381.72,0,0,18381.72,15298.37,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
603370,FL,CLAY COUNTY,0,3032.98,0,0,3032.98,3916.61,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
532396,FL,CLAY COUNTY,0,3032.98,0,0,3032.98,3227.37,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
786953,FL,CLAY COUNTY,0,9007.03,0,0,9007.03,7863.77,0,0,0,0,30.00169,-81.71087,Residential,Wood,3
316338,FL,CLAY COUNTY,0,18381.72,0,0,18381.72,27063.92,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
506363,FL,CLAY COUNTY,0,652150.86,0,0,652150.86,613169.6,0,0,0,0,30.006186,-81.698913,Residential,Masonry,1
311993,FL,CLAY COUNTY,0,75823.59,0,0,75823.59,85602.93,0,0,0,0,30.006186,-81.698913,Residential,Wood,1
807332,FL,CLAY COUNTY,0,91908.6,0,0,91908.6,93516.03,0,0,0,0,30.006186,-81.698913,Residential,Wood,1
235695,FL,CLAY COUNTY,0,35953.3,0,0,35953.3,31626.05,0,0,0,0,30.006186,-81.698913,Residential,Wood,1
381293,FL,CLAY COUNTY,0,63336.02,0,0,63336.02,69353.23,0,0,0,0,30.006186,-81.698913,Residential,Wood,1
292670,FL,CLAY COUNTY,0,233366.92,0,0,233366.92,183597.7,0,0,0,0,30.006186,-81.698913,Residential,Wood,1
127739,FL,CLAY COUNTY,0,13786.29,0,0,13786.29,17192.67,0,0,0,0,30.006186,-81.698913,Residential,Wood,1
869056,FL,CLAY COUNTY,0,22977.15,0,0,22977.15,22060.5,0,0,0,0,29.9993,-81.71523,Residential,Wood,3
513371,FL,CLAY COUNTY,0,18381.72,0,0,18381.72,27269.28,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
903763,FL,CLAY COUNTY,0,91908.6,0,0,91908.6,130879.31,0,0,0,0,29.99533,-81.683073,Residential,Wood,3
192068,FL,CLAY COUNTY,0,33830.3,0,0,33830.3,39031.19,0,0,0,0,29.98799,-81.69377,Residential,Wood,3
109815,FL,CLAY COUNTY,0,38601.61,0,0,38601.61,63272.13,0,0,0,0,30.00593,-81.698535,Residential,Wood,3
395339,FL,CLAY COUNTY,0,313588.69,0,0,313588.69,320116.77,0,0,0,0,29.98272,-81.676795,Residential,Masonry,3
752123,FL,CLAY COUNTY,0,13786.29,0,0,13786.29,18320.32,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
312775,FL,CLAY COUNTY,0,22977.15,0,0,22977.15,28303.71,0,0,0,0,30.00228,-81.699965,Residential,Wood,3
239958,FL,CLAY COUNTY,0,25273.86,0,0,25273.86,38878,0,0,0,0,29.96809,-81.65359,Residential,Wood,3
753919,FL,CLAY COUNTY,0,27572.58,0,0,27572.58,23386.1,0,0,0,0,29.989515,-81.687235,Residential,Wood,3
829637,FL,CLAY COUNTY,0,137862.9,0,0,137862.9,127533.55,0,0,0,0,29.989515,-81.687235,Residential,Wood,3
931329,FL,CLAY COUNTY,0,91908.6,0,0,91908.6,97127.17,0,0,0,0,29.989515,-81.687235,Residential,Wood,3
565351,FL,CLAY COUNTY,0,22977.15,0,0,22977.15,31073.07,0,0,0,0,30.00313,-81.700315,Residential,Wood,3
722333,FL,CLAY COUNTY,0,27572.58,0,0,27572.58,36233.33,0,0,0,0,30.00321,-81.683,Residential,Wood,3
630898,FL,CLAY COUNTY,0,77253.73,0,0,77253.73,113300.37,0,0,0,0,29.9817,-81.81295,Residential,Wood,3
166536,FL,CLAY COUNTY,0,212887.5,0,0,212887.5,183377.66,0,0,0,0,29.9817,-81.81295,Residential,Wood,3
369135,FL,CLAY COUNTY,0,653122.95,0,0,653122.95,1039829.83,0,0,0,0,29.98782,-81.69136,Residential,Masonry,1
678786,FL,CLAY COUNTY,0,635702.59,0,0,635702.59,803088.17,0,0,0,0,30.031706,-81.708595,Residential,Masonry,1
283373,FL,CLAY COUNTY,0,781365.69,0,0,781365.69,1173139.07,0,0,0,0,29.839308,-81.661633,Residential,Masonry,3
399389,FL,CLAY COUNTY,0,638883.37,0,0,638883.37,926230.32,0,0,0,0,29.986181,-81.695091,Residential,Masonry,1
531231,FL,CLAY COUNTY,0,1939500,0,1939500,1939500,3335521.13,0,58185,0,0,29.98,-81.69609,Commercial,Reinforced Masonry,1
797586,FL,CLAY COUNTY,0,6760339.39,0,0,6760339.39,6739693.81,0,0,0,0,29.99665,-81.68111,Commercial,Reinforced Masonry,1
812823,FL,CLAY COUNTY,162366.3,162366.3,162366.3,162366.3,162366.3,168932.36,0,0,0,0,30.026603,-81.70697,Residential,Wood,1
598233,FL,CLAY COUNTY,0,638862.32,0,0,638862.32,981993.57,0,0,0,0,29.981771,-81.675621,Residential,Masonry,3
788363,FL,CLAY COUNTY,0,230578.59,0,0,230578.59,192335.37,0,0,0,0,29.997179,-81.736023,Residential,Wood,1
737787,FL,CLAY COUNTY,0,13367.17,0,0,13367.17,13335.1,0,0,0,0,30.005896,-81.730293,Residential,Wood,1
335518,FL,CLAY COUNTY,0,19639.62,0,0,19639.62,23001.58,0,0,0,0,29.892822,-81.670073,Residential,Wood,1
758337,FL,CLAY COUNTY,0,603316.67,0,0,603316.67,622958.63,0,0,0,0,29.983203,-81.755379,Residential,Masonry,1
195133,FL,CLAY COUNTY,0,171359.38,0,0,171359.38,160656.16,0,0,0,0,29.983203,-81.755379,Residential,Wood,1
991538,FL,CLAY COUNTY,0,822091.98,0,0,822091.98,885391.72,0,0,0,0,29.99319,-81.68175,Residential,Masonry,1
696936,FL,CLAY COUNTY,0,85333.69,0,0,85333.69,123562.37,0,0,0,0,30.00093,-81.679355,Residential,Wood,3
393176,FL,CLAY COUNTY,0,26933.33,0,0,26933.33,33616.01,0,0,0,0,30.00135,-81.732355,Residential,Wood,3
626637,FL,CLAY COUNTY,0,162728.27,0,0,162728.27,266906.9,0,0,0,0,30.00135,-81.732355,Residential,Wood,3
915781,FL,CLAY COUNTY,0,589356.89,0,0,589356.89,372322.3,0,0,0,0,30.00135,-81.732355,Residential,Masonry,3
827852,FL,CLAY COUNTY,0,13657.95,0,0,13657.95,19860.19,0,0,0,0,30.00135,-81.732355,Residential,Wood,3
800320,FL,CLAY COUNTY,0,63726.57,0,0,63726.57,71551.33,0,0,0,0,29.983203,-81.755379,Residential,Wood,1
728336,FL,CLAY COUNTY,0,2603338.03,0,0,2603338.03,3396699.52,0,0,0,0,29.983203,-81.755379,Commercial,Reinforced Masonry,1
928632,FL,CLAY COUNTY,0,67335.83,0,0,67335.83,69182.52,0,0,0,0,29.983203,-81.755379,Residential,Wood,1
332061,FL,CLAY COUNTY,0,22335.28,0,0,22335.28,23191.61,0,0,0,0,29.983203,-81.755379,Residential,Wood,1
810826,FL,CLAY COUNTY,0,31983.52,0,0,31983.52,52870.8,0,0,0,0,29.983203,-81.755379,Residential,Wood,1
336798,FL,CLAY COUNTY,0,33890.56,0,0,33890.56,60319.63,0,0,0,0,29.983203,-81.755379,Residential,Wood,1
830917,FL,CLAY COUNTY,0,15331.35,0,0,15331.35,20025.98,0,0,0,0,29.983203,-81.755379,Residential,Wood,1
983232,FL,CLAY COUNTY,0,1738172.93,0,0,1738172.93,2273163.21,0,0,0,0,29.99136,-81.67937,Residential,Masonry,1
203667,FL,CLAY COUNTY,0,212051.77,0,0,212051.77,205713.96,0,0,0,0,30.023078,-81.713539,Residential,Wood,1
395083,FL,CLAY COUNTY,0,238222.96,0,0,238222.96,337967.51,0,0,0,0,30.023078,-81.713539,Residential,Wood,1
869232,FL,CLAY COUNTY,0,173353.92,0,0,173353.92,187373.87,0,0,0,0,30.023033,-81.713836,Residential,Wood,1
703537,FL,CLAY COUNTY,0,29086.83,0,0,29086.83,39703.53,0,0,0,0,29.9826,-81.7238,Residential,Wood,3
692691,FL,CLAY COUNTY,0,39883.51,0,0,39883.51,53682.3,0,0,0,0,29.99501,-81.69307,Residential,Wood,3
580758,FL,CLAY COUNTY,0,33850.85,0,0,33850.85,37323.63,0,0,0,0,30.036192,-81.795082,Residential,Wood,1
515386,FL,CLAY COUNTY,0,13203.39,0,0,13203.39,21283.3,0,0,0,0,30.036192,-81.795082,Residential,Wood,1
883079,FL,CLAY COUNTY,0,60112.93,0,0,60112.93,67385.56,0,0,0,0,30.036192,-81.795082,Residential,Wood,1
391095,FL,CLAY COUNTY,0,776595.3,0,0,776595.3,788693.76,0,0,0,0,29.9826,-81.7238,Residential,Masonry,3
579763,FL,CLAY COUNTY,0,88333.3,0,0,88333.3,110133.27,0,0,0,0,29.9826,-81.7238,Residential,Wood,1
263177,FL,CLAY COUNTY,0,61723.52,0,0,61723.52,50970.62,0,0,0,0,29.992,-81.68678,Residential,Wood,1
710739,FL,CLAY COUNTY,0,33667.92,0,0,33667.92,35290.08,0,0,0,0,29.99327,-81.723515,Residential,Wood,3
156129,FL,CLAY COUNTY,0,63275.32,0,0,63275.32,80332.73,0,0,0,0,29.992,-81.68678,Residential,Wood,1
178800,FL,BRADFORD COUNTY,216363.6,216363.6,0,0,216363.6,337251.89,0,0,0,0,29.869762,-82.202331,Residential,Wood,1
306073,FL,BRADFORD COUNTY,0,106317.27,0,0,106317.27,105383.87,0,0,0,0,29.86261,-82.135375,Residential,Wood,3
350089,FL,BRADFORD COUNTY,0,170207.57,0,0,170207.57,138193.97,0,0,0,0,29.863308,-82.135536,Residential,Wood,1
893206,FL,NASSAU COUNTY,189999.9,189999.9,0,0,189999.9,291171.33,0,0,0,0,30.687055,-81.9198,Residential,Wood,1
372007,FL,NASSAU COUNTY,635996.7,635996.7,0,0,635996.7,1010881.77,0,0,0,0,30.7595,-81.9576,Residential,Masonry,3
500287,FL,NASSAU COUNTY,1729530,1729530,0,0,1729530,2062651.31,0,0,0,0,30.69833,-81.908635,Residential,Masonry,3
365732,FL,NASSAU COUNTY,0,110218.53,0,0,110218.53,113569.52,0,0,0,0,30.690071,-81.919332,Residential,Wood,3
365135,FL,NASSAU COUNTY,0,123995.38,0,0,123995.38,132593.69,0,0,0,0,30.690071,-81.919332,Residential,Wood,3
237831,FL,NASSAU COUNTY,0,13777.78,0,0,13777.78,22931.73,0,0,0,0,30.690071,-81.919332,Residential,Wood,3
397561,FL,NASSAU COUNTY,0,38953.52,0,0,38953.52,30813.03,0,0,0,0,30.692579,-81.923798,Residential,Wood,1
235837,FL,NASSAU COUNTY,0,328020.35,0,0,328020.35,590955.85,0,0,0,0,30.692579,-81.923798,Residential,Masonry,1
732075,FL,NASSAU COUNTY,0,38953.52,0,0,38953.52,33390.39,0,0,0,0,30.687837,-81.928619,Residential,Wood,3
657625,FL,NASSAU COUNTY,0,3505598.5,0,0,3505598.5,5610030.32,0,0,0,0,30.698156,-81.917923,Commercial,Reinforced Masonry,1
790556,FL,NASSAU COUNTY,0,130160.38,0,0,130160.38,195355.53,0,0,0,0,30.692579,-81.923798,Residential,Wood,1
207626,FL,NASSAU COUNTY,0,60397.19,0,0,60397.19,73202.3,0,0,0,0,30.68227,-82.010965,Residential,Wood,3
902008,FL,NASSAU COUNTY,0,1138559.13,0,0,1138559.13,1123171.17,0,0,0,0,30.68758,-81.90805,Residential,Masonry,1
135936,FL,HAMILTON COUNTY,0,3623.3,0,3623.3,3623.3,7055.16,0,0,0,0,30.51869,-82.95187,Residential,Wood,3
997759,FL,HAMILTON COUNTY,0,33212.32,0,0,33212.32,32302.97,0,0,0,0,30.51869,-82.95187,Residential,Wood,3
370223,FL,HAMILTON COUNTY,0,11095.92,0,0,11095.92,10236.32,0,0,0,0,30.51869,-82.95187,Residential,Wood,3
367761,FL,HAMILTON COUNTY,0,25899.23,0,0,25899.23,35000.32,0,0,0,0,30.505239,-82.95285,Residential,Wood,1
285586,FL,HAMILTON COUNTY,0,10211.17,0,0,10211.17,18829.63,0,0,0,0,30.505239,-82.95285,Residential,Wood,1
122163,FL,HAMILTON COUNTY,0,3083.37,0,0,3083.37,3579.33,0,0,0,0,30.396,-82.9527,Residential,Wood,3
152913,FL,HAMILTON COUNTY,0,26920.35,0,0,26920.35,28007.93,0,0,0,0,30.365835,-83.006185,Residential,Wood,3
655156,FL,HAMILTON COUNTY,0,80668.21,0,0,80668.21,70626.63,0,0,0,0,30.523375,-82.95835,Residential,Wood,1
989201,FL,HAMILTON COUNTY,0,70632.7,0,0,70632.7,63376.71,0,0,0,0,30.523375,-82.95835,Residential,Wood,1
207985,FL,HAMILTON COUNTY,0,263169.6,0,0,263169.6,368377.97,0,0,0,0,30.52085,-82.950535,Residential,Wood,3
732339,FL,HAMILTON COUNTY,0,15873.72,0,0,15873.72,12857.71,0,0,0,0,30.51929,-82.93598,Residential,Wood,1
665653,FL,HAMILTON COUNTY,0,236923.56,0,0,236923.56,319573.22,0,0,0,0,30.519608,-82.953086,Residential,Wood,1
939633,FL,HAMILTON COUNTY,0,932303.98,0,0,932303.98,1133298.89,0,0,0,0,30.396,-82.9527,Residential,Masonry,3
981796,FL,HAMILTON COUNTY,0,12996.03,0,0,12996.03,17111.87,0,0,0,0,30.52296,-82.955515,Residential,Wood,3
269573,FL,HAMILTON COUNTY,0,32886.9,0,0,32886.9,66233.75,0,0,0,0,30.396,-82.9527,Residential,Wood,3
602123,FL,HAMILTON COUNTY,0,2783.86,0,0,2783.86,3613.35,0,0,0,0,30.396,-82.9527,Residential,Wood,3
336717,FL,HAMILTON COUNTY,0,105763.12,0,0,105763.12,116617.63,0,0,0,0,30.518326,-82.938913,Residential,Wood,1
238339,FL,HAMILTON COUNTY,0,18319.71,0,0,18319.71,26153.37,0,0,0,0,30.396,-82.9527,Residential,Wood,3
530357,FL,HAMILTON COUNTY,0,36836.28,0,0,36836.28,38632.56,0,0,0,0,30.52903,-82.960715,Residential,Wood,3
896911,FL,HAMILTON COUNTY,0,213533.66,0,0,213533.66,252790.37,0,0,0,0,30.396,-82.9527,Residential,Wood,3
391636,FL,HAMILTON COUNTY,0,33199.98,0,0,33199.98,53339.07,0,0,0,0,30.396,-82.9527,Residential,Wood,3
710335,FL,HAMILTON COUNTY,0,51130.13,0,0,51130.13,53139.05,0,0,0,0,30.396,-82.9527,Residential,Wood,3
933525,FL,HAMILTON COUNTY,193537.7,193537.7,0,0,193537.7,156395.86,0,0,0,0,30.5696,-83.1356,Residential,Wood,3
800878,FL,HAMILTON COUNTY,0,28776.92,0,0,28776.92,32189.87,0,0,0,0,30.599605,-83.236685,Residential,Wood,3
866106,FL,HAMILTON COUNTY,0,151310.92,0,0,151310.92,158091.16,0,0,0,0,30.58925,-83.09355,Residential,Wood,1
203793,FL,HAMILTON COUNTY,0,179562.23,0,0,179562.23,137383.67,0,0,0,0,30.5696,-83.1356,Residential,Wood,1
839358,FL,HAMILTON COUNTY,0,16833.96,0,0,16833.96,19110.92,0,0,0,0,30.5696,-83.1356,Residential,Wood,3
806371,FL,HAMILTON COUNTY,0,23913.26,0,0,23913.26,33937.58,0,0,0,0,30.5696,-83.1356,Residential,Wood,3
363589,FL,HAMILTON COUNTY,0,169361.85,0,0,169361.85,232525.33,0,0,0,0,30.603361,-83.09906,Residential,Wood,1
591933,FL,UNION COUNTY,307520,307520,307520,307520,307520,652935.06,0,0,0,0,30.02339,-82.3313,Residential,Masonry,3
973133,FL,UNION COUNTY,137160,137160,137160,137160,137160,235651.85,0,0,0,0,30.02339,-82.3313,Residential,Wood,3
733965,FL,UNION COUNTY,123300,123300,123300,123300,123300,117730.65,0,0,0,0,30.02756,-82.33126,Residential,Wood,1
528185,FL,UNION COUNTY,0,37823.83,0,0,37823.83,66198.38,0,0,0,0,29.933589,-82.309576,Residential,Wood,3
219113,FL,UNION COUNTY,0,181387.52,0,0,181387.52,272392.62,0,0,0,0,30.023082,-82.338158,Residential,Wood,3
376803,FL,UNION COUNTY,0,938138.79,0,0,938138.79,1333182.96,0,0,0,0,30.017936,-82.333803,Residential,Masonry,1
233559,FL,COLUMBIA COUNTY,585000,585000,585000,585000,585000,516026.16,0,0,0,0,30.19826,-82.63382,Residential,Masonry,1
579117,FL,COLUMBIA COUNTY,82620,82620,82620,82620,82620,67513.1,0,0,0,0,30.2598,-82.6322,Residential,Wood,3
